FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-97.00,8.00,24.00,25.00,-30.00,-16.50,19.50,-1.06,-0.57,-3.01,8.86,2023-11-28 19:43:37
-101.00,8.00,25.00,23.00,-7.00,-13.38,19.25,-0.69,-0.29,-3.09,9.11,2023-11-28 19:43:37
-94.00,8.00,25.00,23.00,-10.00,-12.00,19.00,-0.32,-0.16,-2.89,9.14,2023-11-28 19:43:37
-98.00,9.00,26.00,25.00,-32.00,-11.06,18.62,-0.29,-0.09,-3.01,9.19,2023-11-28 19:43:37
-100.00,11.00,31.00,30.00,29.00,-10.31,18.56,-0.09,-0.06,-2.97,9.26,2023-11-28 19:43:37
-95.00,26.00,41.00,48.00,-1.00,-10.25,18.81,0.04,0.05,-2.89,9.22,2023-11-28 19:43:38
-101.00,54.00,50.00,65.00,-1.00,-11.13,19.62,0.40,0.15,-3.37,9.15,2023-11-28 19:43:38
-93.00,74.00,55.00,65.00,26.00,-12.63,20.06,0.66,0.23,-3.11,8.97,2023-11-28 19:43:38
-95.00,89.00,61.00,63.00,7.00,-15.94,21.25,1.06,0.30,-3.37,8.74,2023-11-28 19:43:38
-101.00,100.00,62.00,62.00,-13.00,-19.50,22.37,1.25,0.44,-3.61,8.70,2023-11-28 19:43:38
-98.00,108.00,67.00,63.00,101.00,-22.12,23.37,0.71,0.27,-3.21,8.89,2023-11-28 19:43:38
-94.00,115.00,69.00,62.00,4.00,-25.94,24.37,1.31,0.67,-3.73,7.88,2023-11-28 19:43:38
-101.00,114.00,68.00,59.00,-10.00,-30.75,25.00,1.67,0.53,-3.31,7.45,2023-11-28 19:43:38
-93.00,106.00,66.00,59.00,6.00,-37.38,26.37,1.94,0.82,-3.36,6.94,2023-11-28 19:43:38
-95.00,111.00,67.00,57.00,2.00,-44.56,28.00,2.50,1.00,-3.20,6.22,2023-11-28 19:43:38
-100.00,105.00,66.00,60.00,51.00,-52.25,30.37,2.01,0.78,-3.00,4.90,2023-11-28 19:43:38
-93.00,103.00,66.00,59.00,7.00,-57.06,32.50,1.39,0.56,-2.73,4.27,2023-11-28 19:43:38
-95.00,106.00,66.00,59.00,-17.00,-61.25,34.69,1.09,0.47,-2.40,3.72,2023-11-28 19:43:38
-101.00,105.00,64.00,61.00,5.00,-64.06,36.88,0.94,0.40,-2.73,3.58,2023-11-28 19:43:38
-93.00,103.00,65.00,60.00,13.00,-66.87,39.56,0.67,0.22,-2.57,3.12,2023-11-28 19:43:38
-95.00,103.00,65.00,62.00,7.00,-69.37,43.00,1.14,0.32,-2.12,2.64,2023-11-28 19:43:38
-101.00,102.00,65.00,63.00,8.00,-72.19,49.50,0.86,0.22,-2.27,1.82,2023-11-28 19:43:38
-94.00,97.00,64.00,61.00,3.00,-75.87,58.00,1.23,0.63,-1.96,1.30,2023-11-28 19:43:38
-100.00,98.00,64.00,63.00,-29.00,-78.19,65.87,0.70,0.32,-1.59,0.81,2023-11-28 19:43:39
-94.00,96.00,64.00,61.00,75.00,-79.94,72.94,0.47,0.38,-1.61,0.60,2023-11-28 19:43:39
-94.00,100.00,64.00,61.00,5.00,-80.75,76.81,0.09,0.11,-1.60,0.21,2023-11-28 19:43:39
-101.00,95.00,62.00,61.00,-24.00,-80.69,74.50,-0.10,0.01,-1.43,0.57,2023-11-28 19:43:39
-99.00,92.00,64.00,61.00,83.00,-80.37,69.25,-0.52,-0.05,-1.47,0.80,2023-11-28 19:43:39
-93.00,82.00,63.00,61.00,6.00,-78.31,52.06,-1.50,-0.36,-1.69,1.05,2023-11-28 19:43:39
-100.00,61.00,55.00,67.00,-31.00,-74.00,43.69,-1.17,-0.64,-1.99,2.00,2023-11-28 19:43:39
-98.00,34.00,46.00,72.00,147.00,-70.56,36.75,-1.29,-0.17,-1.88,2.87,2023-11-28 19:43:39
-94.00,16.00,36.00,50.00,7.00,-62.94,27.44,-2.77,-0.91,-2.07,3.85,2023-11-28 19:43:39
-101.00,10.00,30.00,36.00,-12.00,-53.19,23.19,-3.65,-1.26,-1.61,5.13,2023-11-28 19:43:39
-94.00,6.00,27.00,30.00,-5.00,-39.38,20.31,-3.96,-1.62,-2.67,7.07,2023-11-28 19:43:39
-96.00,4.00,26.00,28.00,-6.00,-28.06,18.12,-3.24,-1.37,-2.19,8.48,2023-11-28 19:43:39
-101.00,4.00,24.00,25.00,-13.00,-20.56,16.69,-1.28,-0.64,-2.71,8.92,2023-11-28 19:43:39
-93.00,4.00,24.00,22.00,4.00,-17.87,14.88,-0.62,-0.31,-1.81,8.54,2023-11-28 19:43:39
-95.00,1.00,23.00,20.00,-12.00,-16.62,13.88,-0.19,-0.19,-2.37,9.05,2023-11-28 19:43:39
-101.00,0.00,22.00,17.00,-20.00,-17.06,13.88,0.53,-0.16,-1.93,9.17,2023-11-28 19:43:39
-93.00,-1.00,22.00,15.00,-8.00,-18.06,14.44,0.10,-0.01,-2.35,9.33,2023-11-28 19:43:39
-98.00,0.00,24.00,20.00,-34.00,-18.87,14.75,0.42,0.04,-2.28,9.22,2023-11-28 19:43:39
-99.00,3.00,27.00,29.00,40.00,-20.25,15.75,0.51,0.21,-2.54,9.00,2023-11-28 19:43:40
-95.00,8.00,30.00,35.00,-1.00,-22.75,17.69,0.96,0.36,-2.74,8.58,2023-11-28 19:43:40
-101.00,12.00,32.00,40.00,-23.00,-26.94,19.31,1.67,0.60,-2.78,8.02,2023-11-28 19:43:40
-98.00,19.00,38.00,52.00,95.00,-33.50,22.25,2.04,0.67,-2.98,7.61,2023-11-28 19:43:40
-94.00,55.00,60.00,72.00,8.00,-39.06,25.44,1.65,0.72,-3.38,6.74,2023-11-28 19:43:40
-98.00,97.00,75.00,77.00,-28.00,-44.31,30.12,1.33,0.47,-3.67,5.79,2023-11-28 19:43:40
-93.00,117.00,78.00,73.00,68.00,-48.63,33.31,1.32,0.51,-3.77,4.83,2023-11-28 19:43:40
-94.00,113.00,76.00,69.00,5.00,-53.38,35.88,1.84,0.72,-3.38,4.55,2023-11-28 19:43:40
-101.00,116.00,75.00,66.00,0.00,-58.50,38.44,1.13,0.62,-3.26,3.96,2023-11-28 19:43:40
-94.00,111.00,75.00,65.00,10.00,-64.12,41.19,1.84,1.18,-2.63,3.49,2023-11-28 19:43:40
-95.00,108.00,75.00,64.00,-7.00,-69.69,43.38,1.41,1.01,-2.08,2.38,2023-11-28 19:43:40
-101.00,108.00,63.00,63.00,3.00,-73.25,46.06,0.83,0.64,-1.83,1.72,2023-11-28 19:43:40
-93.00,105.00,73.00,63.00,18.00,-76.37,49.50,0.69,0.44,-1.72,1.36,2023-11-28 19:43:40
-95.00,102.00,72.00,63.00,7.00,-77.62,51.75,0.14,0.17,-1.66,1.38,2023-11-28 19:43:40
-101.00,100.00,69.00,61.00,-10.00,-77.94,51.81,-0.07,-0.03,-1.52,1.39,2023-11-28 19:43:40
-96.00,101.00,72.00,62.00,141.00,-77.37,50.69,-0.27,-0.13,-1.69,1.45,2023-11-28 19:43:40
-94.00,99.00,70.00,61.00,7.00,-76.12,47.56,-0.53,-0.24,-1.83,1.61,2023-11-28 19:43:40
-101.00,87.00,69.00,63.00,9.00,-71.00,40.13,-2.15,-1.15,-1.91,2.20,2023-11-28 19:43:40
-93.00,66.00,65.00,66.00,7.00,-61.94,32.81,-3.62,-1.63,-2.20,3.14,2023-11-28 19:43:41
-97.00,33.00,50.00,66.00,-28.00,-49.00,25.31,-3.33,-1.27,-2.12,5.20,2023-11-28 19:43:41
-101.00,18.00,35.00,46.00,16.00,-40.19,18.50,-2.89,-0.62,-2.04,7.83,2023-11-28 19:43:41
-94.00,9.00,28.00,31.00,-3.00,-32.56,12.94,-1.88,-0.27,-1.56,8.30,2023-11-28 19:43:41
-95.00,4.00,24.00,24.00,-8.00,-28.44,9.44,-1.27,-0.09,-1.05,8.56,2023-11-28 19:43:41
-101.00,2.00,23.00,19.00,-15.00,-25.75,7.44,-0.64,0.02,-0.95,9.03,2023-11-28 19:43:41
-94.00,1.00,21.00,17.00,-10.00,-23.94,7.12,-0.43,-0.13,-0.92,9.21,2023-11-28 19:43:41
-96.00,1.00,21.00,16.00,-18.00,-23.69,7.31,0.16,-0.13,-0.93,9.28,2023-11-28 19:43:41
-98.00,2.00,21.00,17.00,47.00,-23.94,8.44,0.03,-0.03,-1.33,9.04,2023-11-28 19:43:41
-95.00,8.00,23.00,24.00,-8.00,-24.81,9.81,0.68,0.16,-1.44,8.78,2023-11-28 19:43:41
-101.00,24.00,32.00,36.00,-11.00,-28.25,12.31,1.48,0.33,-1.61,8.49,2023-11-28 19:43:41
-93.00,35.00,38.00,53.00,35.00,-34.19,16.69,2.11,0.53,-2.51,7.28,2023-11-28 19:43:41
-95.00,51.00,45.00,66.00,4.00,-42.06,19.75,3.14,0.75,-2.13,6.33,2023-11-28 19:43:41
-101.00,79.00,58.00,76.00,-21.00,-51.81,23.44,2.25,0.86,-2.33,5.06,2023-11-28 19:43:41
-98.00,110.00,69.00,80.00,131.00,-57.75,28.00,1.91,0.74,-2.30,4.39,2023-11-28 19:43:41
-94.00,109.00,73.00,74.00,7.00,-63.19,33.00,1.15,0.69,-2.59,3.18,2023-11-28 19:43:41
-101.00,108.00,74.00,68.00,10.00,-66.62,35.31,0.98,0.65,-2.23,2.45,2023-11-28 19:43:41
-92.00,104.00,74.00,67.00,6.00,-70.25,37.69,0.90,0.61,-2.23,2.50,2023-11-28 19:43:41
-99.00,105.00,73.00,67.00,-30.00,-73.81,39.75,0.78,0.57,-1.78,2.41,2023-11-28 19:43:42
-101.00,103.00,73.00,66.00,43.00,-76.81,41.38,0.86,0.79,-1.70,1.77,2023-11-28 19:43:42
-93.00,99.00,72.00,65.00,7.00,-79.87,42.56,0.45,0.43,-1.16,1.24,2023-11-28 19:43:42
-94.00,100.00,71.00,65.00,-1.00,-81.06,42.50,0.17,0.16,-0.84,0.93,2023-11-28 19:43:42
-101.00,98.00,71.00,63.00,2.00,-80.75,42.63,-0.17,-0.16,-0.94,1.15,2023-11-28 19:43:42
-91.00,94.00,70.00,64.00,14.00,-79.94,41.88,-0.24,-0.23,-1.21,1.41,2023-11-28 19:43:42
-94.00,84.00,68.00,67.00,-18.00,-78.06,40.00,-0.62,-0.44,-1.41,1.28,2023-11-28 19:43:42
-101.00,72.00,63.00,68.00,37.00,-74.12,36.25,-1.98,-1.21,-1.67,1.35,2023-11-28 19:43:42
-93.00,43.00,50.00,72.00,10.00,-64.06,26.75,-3.55,-1.17,-1.27,2.47,2023-11-28 19:43:42
-101.00,18.00,36.00,49.00,-12.00,-47.69,15.50,-5.63,-1.00,-1.29,5.08,2023-11-28 19:43:42
-95.00,6.00,27.00,30.00,81.00,-35.25,8.94,-3.49,-0.53,-0.59,8.58,2023-11-28 19:43:42
-94.00,3.00,22.00,28.00,-9.00,-26.44,4.37,-1.89,-0.28,-0.27,8.81,2023-11-28 19:43:42
-100.00,2.00,20.00,27.00,-34.00,-22.81,2.12,-0.90,-0.02,-0.23,9.23,2023-11-28 19:43:42
-100.00,2.00,19.00,27.00,29.00,-21.44,0.69,-0.12,-0.10,0.03,9.30,2023-11-28 19:43:42
-94.00,2.00,19.00,25.00,-7.00,-21.25,0.88,0.00,-0.06,-0.07,9.27,2023-11-28 19:43:42
-101.00,1.00,19.00,26.00,-19.00,-21.50,1.19,0.16,-0.18,-0.06,8.68,2023-11-28 19:43:42
-94.00,3.00,19.00,27.00,-2.00,-22.12,2.44,0.13,-0.09,-0.32,8.94,2023-11-28 19:43:42
-95.00,6.00,19.00,29.00,-4.00,-22.62,4.19,0.28,-0.03,-0.62,9.26,2023-11-28 19:43:42
-100.00,10.00,24.00,36.00,33.00,-24.25,6.69,0.62,0.14,-0.54,9.21,2023-11-28 19:43:43
-94.00,25.00,36.00,53.00,3.00,-27.19,10.94,1.40,0.42,-1.47,8.69,2023-11-28 19:43:43
-95.00,46.00,49.00,71.00,-17.00,-34.44,16.56,2.60,0.75,-2.62,7.73,2023-11-28 19:43:43
-101.00,74.00,60.00,78.00,17.00,-42.75,20.37,2.86,0.87,-2.42,6.54,2023-11-28 19:43:43
-92.00,102.00,68.00,82.00,22.00,-50.94,25.19,2.09,0.68,-2.12,4.70,2023-11-28 19:43:43
-94.00,115.00,72.00,81.00,12.00,-55.50,27.31,1.05,0.66,-2.34,4.49,2023-11-28 19:43:43
-101.00,114.00,72.00,80.00,12.00,-59.06,28.19,0.47,0.69,-2.15,4.01,2023-11-28 19:43:43
-93.00,109.00,72.00,77.00,11.00,-61.31,27.87,0.59,0.59,-1.99,3.64,2023-11-28 19:43:43
-100.00,106.00,72.00,74.00,-30.00,-63.50,26.37,0.32,0.55,-1.94,3.96,2023-11-28 19:43:43
-92.00,100.00,71.00,74.00,88.00,-63.44,25.69,-0.04,0.03,-1.60,3.83,2023-11-28 19:43:43
-93.00,96.00,71.00,72.00,11.00,-64.06,25.31,0.21,0.14,-1.76,3.97,2023-11-28 19:43:43
-101.00,99.00,70.00,70.00,-30.00,-64.12,25.31,-0.00,0.01,-1.70,4.03,2023-11-28 19:43:43
-98.00,97.00,68.00,70.00,108.00,-64.19,25.81,0.03,-0.15,-1.94,3.83,2023-11-28 19:43:43
-92.00,86.00,68.00,70.00,10.00,-63.69,27.75,-0.04,-0.59,-2.16,3.74,2023-11-28 19:43:43
-96.00,64.00,61.00,72.00,-28.00,-61.13,28.50,-0.95,-1.01,-2.18,3.63,2023-11-28 19:43:43
-97.00,30.00,46.00,70.00,155.00,-54.25,25.94,-2.26,-1.10,-2.38,4.45,2023-11-28 19:43:43
-93.00,11.00,30.00,41.00,-2.00,-44.19,20.62,-2.85,-0.92,-2.34,6.32,2023-11-28 19:43:43
-101.00,6.00,23.00,31.00,-13.00,-35.94,16.62,-2.92,-0.77,-2.03,7.66,2023-11-28 19:43:43
-94.00,2.00,20.00,26.00,-6.00,-27.25,13.44,-2.04,-0.69,-1.74,8.45,2023-11-28 19:43:44
-96.00,0.00,19.00,22.00,-8.00,-23.06,11.38,-1.08,-0.28,-1.61,8.64,2023-11-28 19:43:44
-101.00,0.00,16.00,18.00,-14.00,-20.87,8.94,-0.42,-0.23,-1.17,8.59,2023-11-28 19:43:44
-92.00,-1.00,16.00,17.00,0.00,-19.94,7.37,-0.25,-0.10,-0.97,8.85,2023-11-28 19:43:44
-95.00,-1.00,14.00,17.00,-11.00,-19.56,6.19,0.01,-0.08,-0.71,9.20,2023-11-28 19:43:44
-101.00,0.00,14.00,18.00,-20.00,-19.87,5.56,0.07,0.01,-0.83,9.43,2023-11-28 19:43:44
-93.00,-1.00,14.00,17.00,-4.00,-19.94,5.56,0.07,-0.03,-0.73,9.43,2023-11-28 19:43:44
-99.00,-1.00,14.00,17.00,-36.00,-20.69,5.81,0.21,0.07,-0.65,9.44,2023-11-28 19:43:44
-101.00,1.00,17.00,21.00,8.00,-21.69,7.00,0.51,0.17,-0.85,9.29,2023-11-28 19:43:44
-94.00,10.00,19.00,28.00,-9.00,-24.62,10.19,1.06,0.36,-1.19,9.12,2023-11-28 19:43:44
-99.00,23.00,25.00,39.00,-33.00,-27.94,14.56,1.25,0.37,-2.34,7.92,2023-11-28 19:43:44
-100.00,40.00,32.00,57.00,48.00,-34.00,19.31,2.02,0.50,-2.59,7.63,2023-11-28 19:43:44
-93.00,57.00,39.00,64.00,6.00,-39.19,22.75,1.73,0.51,-3.12,6.40,2023-11-28 19:43:44
-95.00,77.00,46.00,73.00,-12.00,-46.88,26.81,2.75,0.83,-2.58,5.68,2023-11-28 19:43:44
-101.00,102.00,55.00,76.00,32.00,-55.38,31.81,2.67,0.93,-2.75,3.83,2023-11-28 19:43:44
-93.00,114.00,62.00,77.00,11.00,-63.13,37.81,1.80,1.11,-2.76,3.25,2023-11-28 19:43:44
-101.00,113.00,66.00,77.00,-6.00,-70.56,41.94,1.66,1.33,-1.92,2.20,2023-11-28 19:43:44
-90.00,112.00,66.00,74.00,32.00,-73.50,44.00,0.05,0.04,-1.59,1.47,2023-11-28 19:43:45
-94.00,109.00,68.00,76.00,14.00,-73.06,44.75,-0.14,-0.02,-2.36,2.00,2023-11-28 19:43:45
-101.00,106.00,68.00,72.00,-4.00,-72.75,43.56,-0.17,0.03,-1.88,2.30,2023-11-28 19:43:45
-92.00,99.00,67.00,69.00,119.00,-72.31,42.50,-0.21,-0.02,-2.26,2.18,2023-11-28 19:43:45
-93.00,97.00,66.00,70.00,6.00,-71.75,41.06,-0.27,-0.05,-1.73,2.50,2023-11-28 19:43:45
-101.00,94.00,65.00,68.00,-30.00,-70.37,40.69,-0.50,-0.44,-2.21,2.56,2023-11-28 19:43:45
-95.00,91.00,63.00,69.00,179.00,-67.56,40.69,-0.88,-0.97,-2.62,2.38,2023-11-28 19:43:45
-93.00,73.00,56.00,66.00,3.00,-62.31,38.00,-1.32,-1.12,-2.76,2.52,2023-11-28 19:43:45
-101.00,37.00,43.00,64.00,9.00,-56.88,32.50,-1.22,-1.36,-2.74,4.54,2023-11-28 19:43:45
-94.00,14.00,29.00,40.00,-1.00,-49.31,25.87,-2.90,-1.22,-2.31,5.56,2023-11-28 19:43:45
-98.00,5.00,26.00,28.00,-32.00,-39.50,19.94,-2.68,-0.78,-2.27,7.56,2023-11-28 19:43:45
-101.00,2.00,20.00,22.00,1.00,-32.50,16.44,-2.33,-0.53,-2.38,8.26,2023-11-28 19:43:45
-95.00,0.00,18.00,17.00,-10.00,-25.25,12.44,-2.06,-0.17,-1.81,8.40,2023-11-28 19:43:45
-96.00,-1.00,13.00,13.00,-13.00,-21.12,9.44,-1.02,0.08,-1.36,8.46,2023-11-28 19:43:45
-101.00,-3.00,10.00,11.00,-19.00,-18.44,6.00,-0.66,-0.07,-0.72,8.97,2023-11-28 19:43:45
-94.00,-3.00,10.00,12.00,-13.00,-17.25,4.06,-0.22,-0.07,-0.50,9.76,2023-11-28 19:43:45
-95.00,-3.00,9.00,10.00,-17.00,-17.00,3.25,0.06,-0.06,-0.25,10.02,2023-11-28 19:43:45
-98.00,-4.00,9.00,10.00,33.00,-17.62,3.75,0.15,-0.01,-0.46,9.66,2023-11-28 19:43:45
-95.00,-4.00,10.00,10.00,-14.00,-18.12,5.25,0.28,-0.01,-0.54,9.16,2023-11-28 19:43:46
-101.00,-2.00,14.00,13.00,-20.00,-19.19,6.81,0.45,0.10,-0.44,9.22,2023-11-28 19:43:46
-93.00,3.00,19.00,19.00,16.00,-21.00,11.63,0.62,0.38,-1.72,9.11,2023-11-28 19:43:46
-94.00,14.00,28.00,28.00,-8.00,-24.00,15.88,1.37,0.54,-2.69,8.81,2023-11-28 19:43:46
-101.00,28.00,35.00,45.00,-30.00,-30.31,20.56,1.96,0.63,-2.87,7.77,2023-11-28 19:43:46
-98.00,48.00,46.00,64.00,100.00,-35.25,24.31,1.54,0.63,-3.12,7.01,2023-11-28 19:43:46
-94.00,71.00,54.00,70.00,4.00,-41.25,28.44,1.67,0.56,-3.47,6.24,2023-11-28 19:43:46
-101.00,98.00,64.00,76.00,26.00,-45.13,31.62,1.36,0.58,-3.87,5.62,2023-11-28 19:43:46
-93.00,105.00,68.00,74.00,12.00,-49.50,35.19,0.67,0.54,-3.76,5.23,2023-11-28 19:43:46
-101.00,106.00,71.00,74.00,-9.00,-51.31,38.06,0.49,0.50,-3.66,4.30,2023-11-28 19:43:46
-95.00,102.00,73.00,69.00,175.00,-53.81,39.31,0.37,0.66,-3.86,4.54,2023-11-28 19:43:46
-93.00,99.00,72.00,67.00,4.00,-53.75,38.50,-0.33,0.25,-3.33,4.60,2023-11-28 19:43:46
-100.00,97.00,73.00,67.00,-30.00,-54.25,38.00,0.03,0.29,-3.82,4.14,2023-11-28 19:43:46
-100.00,93.00,72.00,66.00,61.00,-53.88,37.38,-0.07,0.10,-3.34,4.79,2023-11-28 19:43:46
-93.00,91.00,71.00,65.00,5.00,-53.75,37.75,-0.14,-0.21,-3.67,4.66,2023-11-28 19:43:46
-100.00,88.00,68.00,64.00,-30.00,-52.94,38.31,-0.09,-0.34,-3.62,4.64,2023-11-28 19:43:46
-92.00,84.00,70.00,63.00,56.00,-51.44,39.00,-0.09,-0.74,-3.98,4.82,2023-11-28 19:43:46
-94.00,80.00,65.00,63.00,6.00,-50.19,38.88,-0.03,-0.56,-3.88,4.77,2023-11-28 19:43:46
-101.00,58.00,57.00,63.00,8.00,-47.44,37.50,-0.75,-1.05,-3.89,4.30,2023-11-28 19:43:47
-93.00,35.00,47.00,61.00,4.00,-42.75,35.06,-1.51,-1.45,-3.99,5.80,2023-11-28 19:43:47
-95.00,14.00,34.00,40.00,0.00,-34.13,28.37,-2.59,-0.94,-3.39,6.91,2023-11-28 19:43:47
-101.00,6.00,26.00,23.00,-17.00,-27.62,21.81,-1.95,-0.19,-2.75,7.82,2023-11-28 19:43:47
-95.00,2.00,20.00,19.00,35.00,-23.50,16.75,-1.05,-0.21,-2.42,8.92,2023-11-28 19:43:47
-95.00,0.00,17.00,14.00,-10.00,-21.50,13.63,0.11,-0.57,-1.88,8.89,2023-11-28 19:43:47
-101.00,-1.00,13.00,11.00,-19.00,-22.37,12.13,0.33,-0.21,-1.75,9.07,2023-11-28 19:43:47
-95.00,-2.00,12.00,10.00,-13.00,-22.31,10.13,-0.07,-0.15,-1.47,9.20,2023-11-28 19:43:47
-100.00,-2.00,11.00,10.00,-36.00,-22.06,9.00,-0.07,0.03,-1.15,9.22,2023-11-28 19:43:47
-98.00,-2.00,11.00,10.00,28.00,-21.69,8.44,-0.13,-0.03,-1.43,9.20,2023-11-28 19:43:47
-95.00,-3.00,11.00,10.00,-15.00,-21.37,7.56,-0.14,0.01,-0.96,8.79,2023-11-28 19:43:47
