FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-101.00,-58.00,-96.00,92.00,42.00,-16.19,22.37,0.24,0.21,-3.71,9.04,2023-11-28 19:41:16
-95.00,-58.00,-96.00,94.00,21.00,-17.25,22.62,0.13,0.18,-3.58,8.70,2023-11-28 19:41:16
-97.00,-58.00,-96.00,86.00,2.00,-17.31,22.25,-0.14,0.10,-3.13,8.75,2023-11-28 19:41:16
-101.00,-58.00,-96.00,75.00,6.00,-16.44,22.75,-0.21,-0.32,-3.67,8.79,2023-11-28 19:41:16
-95.00,-58.00,-96.00,67.00,23.00,-15.94,22.81,-0.08,-0.02,-3.21,8.59,2023-11-28 19:41:16
-99.00,-58.00,-96.00,47.00,-25.00,-16.00,20.00,-0.11,0.21,-3.05,9.04,2023-11-28 19:41:16
-98.00,-58.00,-96.00,34.00,58.00,-15.69,19.37,-0.11,0.02,-3.19,9.25,2023-11-28 19:41:16
-95.00,-58.00,-96.00,31.00,-4.00,-15.44,19.62,-0.09,-0.02,-3.02,8.71,2023-11-28 19:41:16
-101.00,-58.00,-96.00,32.00,-10.00,-15.00,20.25,-0.10,-0.09,-3.21,9.02,2023-11-28 19:41:16
-95.00,-58.00,-96.00,35.00,11.00,-14.44,20.87,-0.20,-0.09,-3.12,9.29,2023-11-28 19:41:16
-96.00,-58.00,-96.00,49.00,2.00,-14.00,22.75,-0.09,0.02,-3.80,8.93,2023-11-28 19:41:16
-102.00,-58.00,-96.00,74.00,-8.00,-13.69,24.00,-0.00,-0.10,-3.99,8.91,2023-11-28 19:41:16
-98.00,-58.00,-96.00,82.00,100.00,-13.75,25.00,0.08,-0.21,-4.23,8.18,2023-11-28 19:41:16
-96.00,-58.00,-96.00,84.00,15.00,-13.50,25.25,-0.04,-0.20,-3.98,7.47,2023-11-28 19:41:16
-101.00,-58.00,-96.00,97.00,0.00,-13.31,24.12,-0.03,0.21,-3.62,9.13,2023-11-28 19:41:16
-96.00,-58.00,-96.00,105.00,31.00,-13.44,22.56,-0.07,0.52,-3.50,9.42,2023-11-28 19:41:16
-96.00,-58.00,-96.00,105.00,20.00,-13.94,22.44,0.01,0.43,-3.21,9.43,2023-11-28 19:41:16
-100.00,-58.00,-96.00,101.00,65.00,-14.06,22.75,-0.06,0.03,-3.20,7.89,2023-11-28 19:41:17
-96.00,-58.00,-96.00,98.00,23.00,-13.69,23.81,-0.37,-0.07,-3.76,8.68,2023-11-28 19:41:17
-97.00,-58.00,-96.00,93.00,-5.00,-12.75,24.37,-0.21,-0.13,-3.86,9.14,2023-11-28 19:41:17
-101.00,-58.00,-96.00,89.00,12.00,-12.19,25.31,-0.11,-0.10,-3.90,9.08,2023-11-28 19:41:17
-96.00,-58.00,-96.00,79.00,20.00,-12.00,27.12,0.09,-0.14,-4.85,9.00,2023-11-28 19:41:17
-106.00,-58.00,-96.00,72.00,8.00,-12.44,27.69,0.53,-0.27,-4.23,8.02,2023-11-28 19:41:17
-101.00,-58.00,-96.00,54.00,4.00,-14.00,27.75,0.66,-0.19,-4.13,8.55,2023-11-28 19:41:17
-96.00,-58.00,-96.00,44.00,2.00,-15.25,28.31,0.26,-0.00,-4.39,8.74,2023-11-28 19:41:17
-98.00,-58.00,-96.00,41.00,-25.00,-15.56,28.62,0.15,-0.01,-4.53,8.85,2023-11-28 19:41:17
-96.00,-58.00,-96.00,41.00,32.00,-15.69,29.81,0.08,-0.13,-4.48,8.34,2023-11-28 19:41:17
-96.00,-58.00,-96.00,51.00,2.00,-15.56,31.94,-0.05,-0.13,-4.93,8.03,2023-11-28 19:41:17
-101.00,-58.00,-96.00,65.00,-21.00,-15.25,34.56,-0.09,-0.08,-5.18,7.95,2023-11-28 19:41:17
-102.00,-58.00,-96.00,76.00,66.00,-15.00,37.00,0.01,0.10,-5.70,7.67,2023-11-28 19:41:17
-102.00,-58.00,-96.00,84.00,17.00,-15.88,39.06,0.23,0.38,-5.38,7.14,2023-11-28 19:41:17
-100.00,-58.00,-96.00,82.00,-18.00,-16.87,41.00,0.28,0.19,-6.83,7.22,2023-11-28 19:41:17
-99.00,-58.00,-96.00,83.00,90.00,-17.25,41.56,-0.38,0.21,-5.62,7.08,2023-11-28 19:41:17
-106.00,-58.00,-96.00,86.00,15.00,-16.37,41.88,-0.35,0.09,-6.33,7.27,2023-11-28 19:41:17
-106.00,-58.00,-96.00,88.00,1.00,-15.56,42.00,-0.50,0.03,-6.12,7.27,2023-11-28 19:41:17
-106.00,-58.00,-96.00,91.00,20.00,-14.44,41.88,-0.70,0.08,-6.38,7.37,2023-11-28 19:41:18
-106.00,-58.00,-96.00,93.00,17.00,-12.63,41.88,-0.86,-0.07,-6.35,7.29,2023-11-28 19:41:18
-106.00,-58.00,-96.00,92.00,5.00,-11.38,41.44,-0.01,0.04,-6.58,7.70,2023-11-28 19:41:18
-106.00,-58.00,-96.00,91.00,40.00,-11.50,40.38,-0.11,-0.03,-5.78,7.39,2023-11-28 19:41:18
-106.00,-58.00,-96.00,90.00,12.00,-11.00,38.75,0.11,-0.03,-6.03,7.57,2023-11-28 19:41:18
-106.00,-58.00,-96.00,87.00,0.00,-10.94,37.13,-0.13,-0.10,-5.66,8.13,2023-11-28 19:41:18
-106.00,-58.00,-96.00,79.00,26.00,-10.50,37.44,0.09,-0.21,-5.29,8.09,2023-11-28 19:41:18
-106.00,-58.00,-96.00,70.00,-21.00,-11.63,37.38,0.66,0.09,-6.09,7.64,2023-11-28 19:41:18
-101.00,-58.00,-96.00,54.00,22.00,-13.00,36.19,0.53,-0.05,-5.87,7.67,2023-11-28 19:41:18
-106.00,-58.00,-96.00,44.00,0.00,-13.00,33.56,-0.16,-0.13,-4.75,8.04,2023-11-28 19:41:18
-106.00,-58.00,-96.00,41.00,-28.00,-12.94,32.81,0.17,-0.14,-5.25,8.31,2023-11-28 19:41:18
-106.00,-58.00,-96.00,42.00,22.00,-12.94,32.13,-0.03,-0.20,-4.62,8.59,2023-11-28 19:41:18
-106.00,-58.00,-96.00,56.00,8.00,-12.31,32.69,-0.16,-0.17,-5.24,8.44,2023-11-28 19:41:18
-106.00,-58.00,-96.00,70.00,-20.00,-12.19,33.25,0.07,-0.09,-5.36,8.26,2023-11-28 19:41:18
-101.00,-58.00,-96.00,79.00,23.00,-12.44,32.75,0.24,-0.08,-4.87,7.81,2023-11-28 19:41:18
-101.00,-58.00,-96.00,87.00,18.00,-12.88,31.31,0.18,-0.01,-4.35,7.93,2023-11-28 19:41:18
-101.00,-57.00,-96.00,100.00,0.00,-13.63,31.19,0.20,0.09,-5.45,9.52,2023-11-28 19:41:18
-95.00,-58.00,-96.00,105.00,53.00,-14.06,30.31,0.24,-0.06,-4.29,8.51,2023-11-28 19:41:18
-99.00,-58.00,-96.00,104.00,11.00,-14.63,30.94,0.29,0.04,-4.81,8.18,2023-11-28 19:41:19
-101.00,-58.00,-96.00,101.00,11.00,-15.44,31.25,0.33,0.05,-4.65,7.99,2023-11-28 19:41:19
-95.00,-58.00,-96.00,97.00,34.00,-15.38,31.37,-0.14,-0.12,-4.59,8.30,2023-11-28 19:41:19
-96.00,-58.00,-96.00,91.00,19.00,-14.75,32.13,-0.25,-0.22,-4.93,8.70,2023-11-28 19:41:19
-106.00,-58.00,-96.00,86.00,0.00,-13.44,34.31,-0.30,-0.28,-5.10,8.35,2023-11-28 19:41:19
-106.00,-58.00,-96.00,75.00,15.00,-12.25,37.38,-0.24,-0.23,-6.35,7.92,2023-11-28 19:41:19
-106.00,-58.00,-96.00,65.00,-22.00,-12.00,38.31,-0.13,0.18,-5.92,7.41,2023-11-28 19:41:19
-106.00,-58.00,-96.00,58.00,57.00,-11.63,37.88,-0.43,0.26,-5.34,7.16,2023-11-28 19:41:19
-105.00,-58.00,-96.00,51.00,5.00,-12.44,36.88,-0.04,0.37,-5.64,7.78,2023-11-28 19:41:19
-106.00,-58.00,-96.00,49.00,-10.00,-12.69,36.00,-0.13,0.14,-5.47,7.95,2023-11-28 19:41:19
-106.00,-58.00,-96.00,47.00,3.00,-12.56,35.25,-0.05,0.00,-5.60,8.35,2023-11-28 19:41:19
-106.00,-58.00,-96.00,48.00,-26.00,-12.25,34.75,-0.10,0.00,-5.42,8.28,2023-11-28 19:41:19
-106.00,-58.00,-96.00,54.00,45.00,-12.31,34.75,0.09,-0.04,-5.03,7.51,2023-11-28 19:41:19
-103.00,-58.00,-96.00,57.00,3.00,-12.56,34.63,0.23,-0.09,-5.26,7.89,2023-11-28 19:41:19
-101.00,-58.00,-96.00,62.00,-1.00,-12.50,34.38,0.04,-0.22,-5.26,8.28,2023-11-28 19:41:19
-95.00,-58.00,-96.00,67.00,32.00,-12.44,34.69,0.06,-0.22,-5.38,8.50,2023-11-28 19:41:19
-106.00,-58.00,-96.00,71.00,-19.00,-11.75,34.63,-0.23,0.09,-5.57,8.12,2023-11-28 19:41:19
-106.00,-58.00,-96.00,74.00,17.00,-12.00,34.31,0.15,0.12,-5.08,7.91,2023-11-28 19:41:19
-102.00,-58.00,-96.00,77.00,16.00,-12.19,33.94,0.02,0.15,-5.02,7.95,2023-11-28 19:41:20
-96.00,-58.00,-96.00,80.00,14.00,-12.44,33.69,-0.07,-0.00,-5.19,8.27,2023-11-28 19:41:20
-102.00,-58.00,-96.00,75.00,0.00,-12.00,34.31,-0.00,0.01,-5.08,8.43,2023-11-28 19:41:20
-106.00,-58.00,-96.00,66.00,38.00,-12.00,35.81,-0.15,-0.09,-5.53,7.99,2023-11-28 19:41:20
-106.00,-58.00,-96.00,55.00,4.00,-11.69,36.50,-0.18,0.20,-5.89,7.47,2023-11-28 19:41:20
-101.00,-58.00,-96.00,52.00,28.00,-11.94,35.31,0.02,0.24,-5.40,8.30,2023-11-28 19:41:20
-102.00,-58.00,-96.00,49.00,5.00,-12.19,35.31,0.02,0.05,-5.43,7.98,2023-11-28 19:41:20
-102.00,-58.00,-96.00,48.00,-16.00,-12.13,35.63,0.04,-0.07,-5.55,8.01,2023-11-28 19:41:20
-105.00,-58.00,-96.00,49.00,68.00,-12.50,36.19,0.32,-0.15,-5.40,7.79,2023-11-28 19:41:20
-101.00,-58.00,-96.00,49.00,3.00,-12.94,37.50,0.51,-0.31,-5.89,7.98,2023-11-28 19:41:20
-106.00,-58.00,-96.00,50.00,-25.00,-13.75,38.56,0.55,-0.18,-5.69,7.23,2023-11-28 19:41:20
-106.00,-58.00,-96.00,52.00,18.00,-14.88,39.69,0.40,-0.08,-6.21,7.91,2023-11-28 19:41:20
-96.00,-58.00,-96.00,61.00,10.00,-15.31,40.31,-0.13,0.04,-5.73,7.43,2023-11-28 19:41:20
-102.00,-58.00,-96.00,77.00,-21.00,-14.56,41.56,-0.07,-0.36,-6.92,7.73,2023-11-28 19:41:20
-95.00,-58.00,-96.00,83.00,39.00,-14.25,41.81,0.21,0.06,-6.24,7.47,2023-11-28 19:41:20
-96.00,-58.00,-96.00,85.00,15.00,-15.13,42.13,0.33,0.11,-6.37,7.34,2023-11-28 19:41:20
-101.00,-58.00,-96.00,85.00,8.00,-16.44,42.25,0.29,0.31,-5.96,7.06,2023-11-28 19:41:20
-106.00,-58.00,-96.00,81.00,27.00,-17.19,42.50,0.15,-0.04,-6.31,7.04,2023-11-28 19:41:20
-102.00,-58.00,-96.00,79.00,14.00,-17.62,42.06,0.18,0.08,-6.17,7.33,2023-11-28 19:41:21
-101.00,-58.00,-96.00,75.00,-8.00,-17.44,41.56,-0.18,-0.09,-6.34,7.53,2023-11-28 19:41:21
-98.00,-58.00,-96.00,71.00,97.00,-16.00,40.25,-0.74,-0.22,-6.20,7.43,2023-11-28 19:41:21
-106.00,-58.00,-96.00,69.00,8.00,-14.56,38.06,-0.34,0.17,-6.10,7.61,2023-11-28 19:41:21
-103.00,-58.00,-96.00,59.00,-10.00,-14.81,34.19,-0.22,0.09,-4.66,7.96,2023-11-28 19:41:21
-96.00,-58.00,-96.00,47.00,5.00,-14.44,33.75,-0.03,-0.07,-5.32,8.76,2023-11-28 19:41:21
-101.00,-58.00,-96.00,53.00,-8.00,-14.25,34.50,-0.07,0.03,-5.21,8.48,2023-11-28 19:41:21
-106.00,-58.00,-96.00,70.00,48.00,-13.81,36.81,-0.41,-0.02,-5.33,8.07,2023-11-28 19:41:21
-106.00,-58.00,-96.00,73.00,13.00,-12.19,39.25,-0.48,-0.16,-6.99,7.44,2023-11-28 19:41:21
-100.00,-58.00,-96.00,72.00,-11.00,-11.50,40.31,-0.31,-0.08,-5.23,6.73,2023-11-28 19:41:21
-106.00,-58.00,-96.00,70.00,5.00,-10.56,41.06,-0.19,-0.03,-6.58,7.33,2023-11-28 19:41:21
-97.00,-58.00,-96.00,73.00,12.00,-10.56,40.88,0.08,0.12,-6.06,7.90,2023-11-28 19:41:21
-102.00,-58.00,-96.00,72.00,-17.00,-10.81,41.31,0.06,-0.00,-6.67,7.47,2023-11-28 19:41:21
-99.00,-58.00,-96.00,74.00,72.00,-10.88,41.50,-0.16,0.13,-6.36,7.60,2023-11-28 19:41:21
-106.00,-58.00,-96.00,71.00,8.00,-10.56,41.94,-0.18,0.22,-6.49,7.21,2023-11-28 19:41:21
-106.00,-58.00,-96.00,69.00,4.00,-10.56,41.88,-0.21,0.05,-6.10,7.14,2023-11-28 19:41:21
-106.00,-57.00,-96.00,69.00,12.00,-10.38,41.88,-0.07,0.14,-6.13,7.56,2023-11-28 19:41:21
-106.00,-58.00,-96.00,67.00,9.00,-9.94,42.81,-0.17,-0.08,-6.67,7.63,2023-11-28 19:41:21
-106.00,-58.00,-96.00,62.00,-4.00,-10.06,43.94,0.54,-0.17,-6.96,6.70,2023-11-28 19:41:22
-96.00,-58.00,-96.00,57.00,34.00,-11.88,42.50,0.81,-0.09,-7.13,6.32,2023-11-28 19:41:22
-99.00,-58.00,-96.00,48.00,2.00,-13.06,37.75,-0.05,0.42,-4.84,7.29,2023-11-28 19:41:22
-101.00,-58.00,-96.00,46.00,-1.00,-13.69,35.44,-0.16,0.22,-5.44,8.32,2023-11-28 19:41:22
-101.00,-58.00,-96.00,45.00,2.00,-13.63,34.44,0.03,-0.10,-5.46,8.58,2023-11-28 19:41:22
-106.00,-58.00,-96.00,49.00,-27.00,-13.31,34.38,-0.11,-0.20,-5.18,8.27,2023-11-28 19:41:22
-106.00,-58.00,-96.00,60.00,20.00,-12.44,35.81,-0.13,-0.41,-5.55,7.48,2023-11-28 19:41:22
-106.00,-58.00,-96.00,67.00,9.00,-12.00,36.81,-0.15,0.01,-5.53,7.56,2023-11-28 19:41:22
-106.00,-58.00,-96.00,71.00,-9.00,-12.44,37.19,0.19,-0.03,-5.73,8.23,2023-11-28 19:41:22
-98.00,-58.00,-96.00,72.00,98.00,-12.63,37.69,0.06,0.06,-5.77,7.92,2023-11-28 19:41:22
-97.00,-58.00,-96.00,71.00,9.00,-13.31,38.81,0.21,0.01,-5.91,7.45,2023-11-28 19:41:22
-106.00,-58.00,-96.00,71.00,-21.00,-13.75,39.81,0.03,0.11,-5.99,7.21,2023-11-28 19:41:22
-106.00,-58.00,-96.00,69.00,98.00,-14.00,40.50,0.00,0.11,-6.06,7.22,2023-11-28 19:41:22
-106.00,-58.00,-96.00,69.00,6.00,-14.00,40.38,-0.13,-0.00,-5.73,7.53,2023-11-28 19:41:22
-106.00,-58.00,-96.00,66.00,-5.00,-13.25,40.94,-0.19,-0.30,-6.41,7.63,2023-11-28 19:41:22
-106.00,-58.00,-96.00,64.00,11.00,-12.81,40.56,0.01,-0.14,-6.47,7.35,2023-11-28 19:41:22
-106.00,-58.00,-96.00,60.00,-11.00,-12.75,39.25,-0.13,0.02,-5.86,7.40,2023-11-28 19:41:22
-103.00,-58.00,-96.00,52.00,0.00,-13.19,37.31,0.07,0.15,-5.68,7.89,2023-11-28 19:41:22
-106.00,-58.00,-96.00,48.00,10.00,-13.31,36.50,0.03,0.05,-5.63,8.40,2023-11-28 19:41:23
-106.00,-58.00,-96.00,50.00,2.00,-13.25,36.81,0.03,-0.17,-5.76,8.35,2023-11-28 19:41:23
-106.00,-58.00,-96.00,54.00,51.00,-12.44,39.50,-0.11,-0.47,-5.08,7.39,2023-11-28 19:41:23
-106.00,-58.00,-96.00,60.00,8.00,-11.13,44.50,-0.21,-0.58,-7.72,6.99,2023-11-28 19:41:23
-106.00,-58.00,-96.00,62.00,-14.00,-10.00,48.25,-0.17,-0.26,-6.84,6.53,2023-11-28 19:41:23
-106.00,-58.00,-96.00,61.00,23.00,-9.69,50.38,0.14,0.09,-7.28,5.80,2023-11-28 19:41:23
-101.00,-58.00,-96.00,61.00,9.00,-10.25,50.94,0.24,-0.03,-7.36,6.38,2023-11-28 19:41:23
-106.00,-57.00,-96.00,59.00,-12.00,-10.50,51.44,0.20,0.02,-7.42,6.05,2023-11-28 19:41:23
-100.00,-58.00,-96.00,60.00,73.00,-10.88,52.06,0.34,-0.18,-7.70,6.48,2023-11-28 19:41:23
-101.00,-58.00,-96.00,61.00,8.00,-10.81,52.75,0.06,-0.04,-7.51,6.33,2023-11-28 19:41:23
-102.00,-58.00,-96.00,61.00,-23.00,-10.88,53.38,0.15,-0.06,-7.66,6.02,2023-11-28 19:41:23
-106.00,-58.00,-96.00,61.00,16.00,-10.75,53.81,-0.04,-0.01,-7.66,5.76,2023-11-28 19:41:23
-101.00,-58.00,-96.00,57.00,4.00,-10.81,53.75,0.07,0.06,-7.85,5.97,2023-11-28 19:41:23
-106.00,-58.00,-96.00,54.00,2.00,-10.75,52.31,-0.44,0.21,-8.05,5.55,2023-11-28 19:41:23
-106.00,-58.00,-96.00,53.00,3.00,-11.38,48.63,0.08,0.39,-7.47,6.56,2023-11-28 19:41:23
-106.00,-58.00,-96.00,45.00,-27.00,-12.88,44.25,0.13,0.48,-6.18,7.39,2023-11-28 19:41:23
-106.00,-58.00,-96.00,42.00,27.00,-13.88,41.69,-0.00,0.14,-6.14,7.59,2023-11-28 19:41:23
-106.00,-58.00,-96.00,41.00,1.00,-14.06,40.31,-0.04,0.03,-6.21,7.73,2023-11-28 19:41:23
-106.00,-58.00,-96.00,39.00,-18.00,-13.31,39.63,-0.26,-0.19,-5.89,7.93,2023-11-28 19:41:24
-106.00,-58.00,-96.00,47.00,-3.00,-12.69,40.13,-0.09,-0.13,-6.29,7.84,2023-11-28 19:41:24
-106.00,-58.00,-96.00,59.00,7.00,-12.31,41.25,-0.08,-0.09,-6.23,7.08,2023-11-28 19:41:24
-102.00,-58.00,-96.00,65.00,-21.00,-12.13,42.25,-0.03,-0.03,-6.47,7.15,2023-11-28 19:41:24
-100.00,-58.00,-96.00,68.00,61.00,-11.94,43.19,-0.02,-0.12,-6.67,7.10,2023-11-28 19:41:24
-101.00,-58.00,-96.00,65.00,6.00,-12.38,43.94,0.27,0.02,-6.41,6.73,2023-11-28 19:41:24
-101.00,-58.00,-96.00,66.00,-5.00,-12.44,44.50,0.00,-0.05,-6.85,7.31,2023-11-28 19:41:24
-106.00,-58.00,-96.00,67.00,75.00,-12.50,44.81,-0.11,0.03,-6.67,7.21,2023-11-28 19:41:24
-106.00,-58.00,-96.00,67.00,7.00,-12.31,45.06,-0.07,0.05,-6.94,7.15,2023-11-28 19:41:24
-106.00,-58.00,-96.00,66.00,-23.00,-12.00,45.06,-0.26,0.03,-6.52,6.88,2023-11-28 19:41:24
-101.00,-58.00,-96.00,64.00,45.00,-11.75,45.38,-0.16,0.14,-5.02,5.33,2023-11-28 19:41:24
-97.00,-58.00,-96.00,62.00,5.00,-11.56,45.56,-0.22,0.00,-6.96,7.19,2023-11-28 19:41:24
