FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-89.00,46.00,54.00,73.00,7.00,21.56,43.50,-0.01,-0.01,-6.64,7.09,2023-11-28 19:58:46
-94.00,72.00,60.00,92.00,20.00,21.00,43.94,0.09,0.19,-6.26,6.53,2023-11-28 19:58:46
-101.00,83.00,60.00,97.00,20.00,20.00,45.31,0.04,0.40,-6.45,6.53,2023-11-28 19:58:46
-90.00,72.00,57.00,90.00,12.00,18.94,46.13,0.08,0.48,-6.40,6.21,2023-11-28 19:58:46
-93.00,45.00,52.00,80.00,15.00,17.50,46.63,0.35,0.45,-6.17,5.68,2023-11-28 19:58:46
-101.00,22.00,43.00,62.00,-17.00,15.38,46.63,0.79,0.62,-6.71,6.41,2023-11-28 19:58:46
-86.00,10.00,36.00,47.00,206.00,10.75,46.44,1.32,0.87,-7.01,6.96,2023-11-28 19:58:46
-87.00,7.00,33.00,41.00,1.00,6.12,46.94,1.65,1.09,-7.36,7.18,2023-11-28 19:58:46
-101.00,7.00,31.00,39.00,-27.00,-0.63,48.38,1.69,1.11,-7.28,6.78,2023-11-28 19:58:47
-80.00,19.00,37.00,39.00,-9.00,-6.75,50.63,1.48,1.02,-7.47,6.56,2023-11-28 19:58:47
-84.00,44.00,48.00,51.00,-46.00,-11.31,52.88,1.46,1.00,-7.95,6.06,2023-11-28 19:58:47
-89.00,66.00,55.00,62.00,335.00,-17.25,55.75,1.64,1.30,-7.80,5.41,2023-11-28 19:58:47
-31.00,80.00,56.00,68.00,-4.00,-23.00,57.94,1.54,1.49,-7.66,4.83,2023-11-28 19:58:47
-59.00,89.00,58.00,74.00,-52.00,-29.06,60.31,1.05,1.14,-7.17,4.34,2023-11-28 19:58:47
-75.00,91.00,58.00,76.00,28.00,-32.00,61.94,0.42,0.66,-7.29,3.93,2023-11-28 19:58:47
31.00,86.00,56.00,70.00,-7.00,-33.06,62.44,-0.37,0.09,-7.58,3.79,2023-11-28 19:58:47
-48.00,59.00,49.00,64.00,-37.00,-31.44,61.06,-1.13,-0.74,-6.94,3.68,2023-11-28 19:58:47
-101.00,-58.00,-96.00,56.00,85.00,-26.44,57.44,-1.58,-0.94,-7.15,4.56,2023-11-28 19:58:47
-106.00,-58.00,-96.00,45.00,-5.00,-21.62,53.44,-1.40,-0.85,-7.26,5.63,2023-11-28 19:58:47
-106.00,-57.00,-96.00,42.00,-34.00,-17.00,50.31,-1.57,-1.14,-6.92,6.40,2023-11-28 19:58:47
-106.00,-57.00,-96.00,41.00,-12.00,-9.94,47.38,-2.00,-1.45,-7.11,6.82,2023-11-28 19:58:47
-106.00,-58.00,-96.00,42.00,7.00,-2.56,45.38,-2.14,-1.66,-6.83,7.24,2023-11-28 19:58:47
-101.00,-58.00,-96.00,45.00,-21.00,5.37,43.25,-1.51,-1.22,-6.27,7.09,2023-11-28 19:58:47
-85.00,-58.00,-96.00,56.00,133.00,9.38,42.00,-0.78,-0.77,-6.48,7.71,2023-11-28 19:58:47
-91.00,-57.00,-95.00,70.00,0.00,11.94,41.25,-0.35,-0.17,-5.98,7.41,2023-11-28 19:58:47
-101.00,-57.00,-95.00,82.00,-5.00,12.00,41.56,0.04,0.16,-6.26,7.24,2023-11-28 19:58:47
-91.00,-57.00,-95.00,81.00,62.00,11.81,42.31,-0.05,0.20,-6.11,6.92,2023-11-28 19:58:48
-94.00,-57.00,-95.00,73.00,-42.00,11.00,43.19,0.15,0.31,-6.36,6.63,2023-11-28 19:58:48
-95.00,-57.00,-95.00,61.00,318.00,9.44,43.88,0.37,0.25,-6.66,6.84,2023-11-28 19:58:48
-86.00,-57.00,-95.00,50.00,-4.00,7.81,44.19,0.62,0.39,-6.60,7.12,2023-11-28 19:58:48
-94.00,-57.00,-95.00,46.00,-56.00,5.00,44.69,1.04,0.67,-6.81,7.37,2023-11-28 19:58:48
-100.00,-57.00,-95.00,44.00,36.00,1.00,45.94,0.98,0.74,-7.06,7.20,2023-11-28 19:58:48
-75.00,-57.00,-96.00,46.00,-13.00,-2.50,47.25,0.93,0.74,-7.13,6.84,2023-11-28 19:58:48
-82.00,-57.00,-96.00,54.00,14.00,-6.25,49.06,0.79,0.64,-7.69,6.73,2023-11-28 19:58:48
-94.00,-57.00,-96.00,65.00,328.00,-8.31,50.31,0.20,0.24,-7.44,6.52,2023-11-28 19:58:48
-82.00,-57.00,-96.00,69.00,-5.00,-8.06,50.81,-0.25,-0.26,-7.35,6.02,2023-11-28 19:58:48
-102.00,-57.00,-96.00,66.00,-49.00,-6.75,50.63,-0.40,-0.36,-7.51,6.23,2023-11-28 19:58:48
-79.00,-57.00,-96.00,61.00,-2.00,-4.75,49.88,-0.53,-0.46,-7.34,6.23,2023-11-28 19:58:48
-84.00,-58.00,-96.00,54.00,12.00,-2.31,48.25,-0.87,-0.45,-7.43,6.65,2023-11-28 19:58:48
-101.00,-57.00,-96.00,48.00,-26.00,1.00,45.50,-1.12,-0.63,-6.69,6.95,2023-11-28 19:58:48
-101.00,-57.00,-96.00,46.00,77.00,4.44,43.75,-1.16,-0.77,-6.48,7.19,2023-11-28 19:58:48
-106.00,-58.00,-96.00,43.00,-5.00,8.31,42.38,-0.58,-0.68,-6.53,7.54,2023-11-28 19:58:48
-106.00,-57.00,-96.00,52.00,-53.00,10.13,41.63,-0.24,-0.43,-5.92,7.17,2023-11-28 19:58:48
-106.00,-58.00,-96.00,63.00,-6.00,10.63,41.69,0.10,-0.21,-6.51,7.60,2023-11-28 19:58:48
-94.00,-57.00,-96.00,71.00,-46.00,10.63,42.13,0.01,0.07,-6.29,7.63,2023-11-28 19:58:49
-106.00,-57.00,-96.00,72.00,26.00,10.38,42.63,0.05,0.04,-6.41,7.06,2023-11-28 19:58:49
-89.00,-57.00,-96.00,66.00,0.00,9.88,42.88,0.10,0.20,-6.53,7.19,2023-11-28 19:58:49
-101.00,-57.00,-96.00,57.00,-55.00,9.00,43.25,0.37,0.30,-6.53,6.82,2023-11-28 19:58:49
-96.00,-57.00,-96.00,48.00,316.00,5.94,44.13,1.36,0.78,-6.73,7.02,2023-11-28 19:58:49
-78.00,-57.00,-96.00,43.00,-10.00,0.75,45.13,1.63,1.04,-6.84,7.44,2023-11-28 19:58:49
-82.00,-57.00,-96.00,41.00,-49.00,-5.25,46.81,1.36,1.09,-7.16,6.97,2023-11-28 19:58:49
-101.00,-58.00,-96.00,40.00,-3.00,-9.19,48.19,0.70,0.88,-7.23,6.49,2023-11-28 19:58:49
-69.00,-57.00,-96.00,52.00,-8.00,-11.38,49.31,0.15,0.35,-7.25,6.26,2023-11-28 19:58:49
-101.00,-57.00,-96.00,64.00,-26.00,-11.00,49.94,-0.35,-0.20,-7.52,6.49,2023-11-28 19:58:49
-67.00,-57.00,-96.00,75.00,149.00,-10.00,50.19,-0.16,-0.28,-7.25,6.45,2023-11-28 19:58:49
-78.00,-57.00,-96.00,82.00,25.00,-9.44,50.19,0.04,-0.05,-7.33,6.41,2023-11-28 19:58:49
-101.00,-57.00,-96.00,76.00,-17.00,-9.50,50.25,0.12,-0.08,-7.57,6.45,2023-11-28 19:58:49
-59.00,-57.00,-96.00,69.00,80.00,-9.31,49.94,0.02,-0.13,-7.31,6.14,2023-11-28 19:58:49
-85.00,-58.00,-96.00,56.00,4.00,-8.75,48.63,-0.23,-0.22,-7.34,6.55,2023-11-28 19:58:49
-102.00,-57.00,-96.00,45.00,-54.00,-6.56,46.44,-0.52,-0.67,-7.13,7.21,2023-11-28 19:58:49
-92.00,-57.00,-96.00,41.00,316.00,-3.69,44.88,-0.70,-0.82,-6.80,7.19,2023-11-28 19:58:49
-83.00,-57.00,-96.00,38.00,-5.00,-0.13,43.31,-0.61,-0.68,-6.45,7.52,2023-11-28 19:58:49
-106.00,-57.00,-96.00,44.00,31.00,2.69,42.44,-0.59,-0.55,-6.49,7.45,2023-11-28 19:58:50
-106.00,-57.00,-96.00,59.00,-9.00,5.25,41.75,-0.76,-0.65,-6.44,7.64,2023-11-28 19:58:50
-97.00,-57.00,-96.00,72.00,-49.00,7.94,41.56,-0.35,-0.51,-6.23,7.38,2023-11-28 19:58:50
-101.00,-57.00,-96.00,82.00,104.00,9.19,41.50,-0.40,-0.15,-6.33,7.38,2023-11-28 19:58:50
-88.00,-57.00,-96.00,86.00,1.00,9.50,41.19,0.11,0.08,-6.23,7.48,2023-11-28 19:58:50
-91.00,-57.00,-96.00,80.00,11.00,9.31,41.38,-0.09,0.06,-6.10,7.44,2023-11-28 19:58:50
-101.00,-57.00,-96.00,73.00,-3.00,8.81,42.31,0.21,0.38,-6.17,6.75,2023-11-28 19:58:50
-80.00,-57.00,-96.00,59.00,26.00,7.50,42.81,-0.09,0.66,-6.36,7.44,2023-11-28 19:58:50
-86.00,-57.00,-96.00,48.00,-30.00,5.25,42.69,0.23,0.66,-6.38,7.54,2023-11-28 19:58:50
-91.00,-57.00,-96.00,45.00,316.00,3.81,43.44,-0.14,0.56,-6.96,7.64,2023-11-28 19:58:50
-84.00,-57.00,-96.00,47.00,-5.00,3.19,44.50,-0.04,0.45,-6.43,6.92,2023-11-28 19:58:50
-101.00,-57.00,-96.00,58.00,-17.00,2.31,46.00,-0.09,0.38,-7.30,7.14,2023-11-28 19:58:50
-69.00,-57.00,-96.00,71.00,57.00,1.81,47.25,0.15,0.25,-7.17,6.83,2023-11-28 19:58:50
-84.00,-57.00,-96.00,81.00,11.00,1.19,48.69,0.24,-0.04,-7.45,6.47,2023-11-28 19:58:50
-102.00,-57.00,-96.00,87.00,-46.00,1.44,49.38,-0.20,-0.25,-7.49,6.52,2023-11-28 19:58:50
-93.00,-57.00,-96.00,91.00,351.00,2.19,49.25,0.07,-0.13,-7.23,6.51,2023-11-28 19:58:50
-85.00,-57.00,-96.00,92.00,14.00,2.12,49.56,0.06,0.01,-7.33,6.58,2023-11-28 19:58:50
-102.00,-57.00,-96.00,89.00,-34.00,1.94,50.31,0.21,0.07,-7.41,6.39,2023-11-28 19:58:51
-80.00,-57.00,-96.00,78.00,-3.00,0.94,51.00,0.31,0.16,-7.67,6.16,2023-11-28 19:58:51
-96.00,-57.00,-96.00,59.00,-57.00,0.00,50.44,0.29,0.07,-7.43,6.30,2023-11-28 19:58:51
-99.00,-57.00,-96.00,50.00,133.00,-0.13,49.81,0.06,-0.13,-7.53,6.56,2023-11-28 19:58:51
-78.00,-57.00,-96.00,46.00,-9.00,0.06,49.00,0.06,-0.18,-7.16,6.48,2023-11-28 19:58:51
-83.00,-57.00,-96.00,43.00,-15.00,0.69,48.38,-0.19,-0.32,-7.51,6.82,2023-11-28 19:58:51
-106.00,-57.00,-96.00,49.00,-11.00,2.87,47.56,-0.87,-0.99,-7.16,6.89,2023-11-28 19:58:51
-83.00,-57.00,-96.00,58.00,10.00,9.00,46.31,-1.49,-1.45,-7.00,6.58,2023-11-28 19:58:51
-97.00,-57.00,-96.00,67.00,-47.00,14.63,44.44,-0.80,-0.88,-6.19,7.06,2023-11-28 19:58:51
-98.00,-57.00,-96.00,73.00,286.00,16.12,43.19,0.06,-0.13,-6.35,7.49,2023-11-28 19:58:51
-92.00,-57.00,-96.00,76.00,0.00,15.88,42.50,0.00,0.17,-6.02,7.41,2023-11-28 19:58:51
-101.00,-57.00,-96.00,70.00,-5.00,14.94,43.13,0.16,0.40,-6.18,6.74,2023-11-28 19:58:51
-85.00,-57.00,-96.00,65.00,40.00,13.13,43.94,0.48,0.69,-6.15,6.32,2023-11-28 19:58:51
-89.00,-57.00,-96.00,52.00,-2.00,9.63,44.81,0.85,0.88,-6.71,6.89,2023-11-28 19:58:51
-102.00,-57.00,-96.00,44.00,-43.00,5.56,45.13,1.29,0.95,-7.08,7.48,2023-11-28 19:58:51
-91.00,-57.00,-96.00,40.00,318.00,0.13,45.88,1.25,0.90,-7.18,7.14,2023-11-28 19:58:51
-80.00,-57.00,-96.00,39.00,-11.00,-3.31,46.50,0.69,0.71,-7.09,7.01,2023-11-28 19:58:51
-101.00,-57.00,-96.00,51.00,-21.00,-4.87,46.88,0.11,0.26,-7.02,6.76,2023-11-28 19:58:51
-81.00,-57.00,-96.00,66.00,-3.00,-4.75,47.19,-0.24,-0.18,-7.31,6.87,2023-11-28 19:58:52
-93.00,-57.00,-96.00,76.00,-47.00,-3.62,47.38,-0.26,-0.42,-7.07,7.02,2023-11-28 19:58:52
-86.00,-57.00,-96.00,79.00,321.00,-1.31,47.00,-0.66,-0.57,-6.99,6.78,2023-11-28 19:58:52
-88.00,-57.00,-96.00,75.00,-2.00,1.37,46.50,-0.82,-0.69,-6.84,6.81,2023-11-28 19:58:52
-100.00,-57.00,-95.00,67.00,-57.00,4.19,45.75,-0.45,-0.45,-6.83,6.82,2023-11-28 19:58:52
-97.00,-57.00,-96.00,55.00,303.00,6.12,44.19,-0.79,-0.35,-6.72,6.85,2023-11-28 19:58:52
-86.00,-57.00,-96.00,45.00,-8.00,7.81,41.06,-0.55,-0.13,-6.37,7.67,2023-11-28 19:58:52
-101.00,-57.00,-96.00,43.00,-57.00,9.81,38.88,-0.54,-0.60,-5.73,7.42,2023-11-28 19:58:52
-96.00,-57.00,-96.00,42.00,294.00,11.81,37.81,-0.54,-0.54,-5.81,7.80,2023-11-28 19:58:52
-90.00,-57.00,-95.00,51.00,7.00,13.56,37.69,-0.34,-0.29,-5.17,7.56,2023-11-28 19:58:52
-101.00,-57.00,-95.00,69.00,-1.00,14.31,38.75,-0.04,-0.21,-6.15,7.71,2023-11-28 19:58:52
-89.00,-57.00,-95.00,79.00,3.00,14.50,39.75,0.13,-0.02,-5.56,6.82,2023-11-28 19:58:52
-92.00,-57.00,-95.00,85.00,25.00,13.81,39.94,0.38,0.25,-5.86,7.05,2023-11-28 19:58:52
-101.00,-57.00,-95.00,85.00,-10.00,12.44,40.31,0.23,0.21,-5.93,7.21,2023-11-28 19:58:52
-85.00,-57.00,-95.00,78.00,95.00,11.50,40.63,0.30,0.40,-5.97,7.23,2023-11-28 19:58:52
-90.00,-57.00,-95.00,69.00,1.00,8.94,41.56,0.72,0.65,-6.47,7.33,2023-11-28 19:58:52
-101.00,-57.00,-95.00,51.00,-15.00,5.06,41.94,0.77,1.01,-6.54,7.61,2023-11-28 19:58:52
-68.00,-57.00,-95.00,45.00,41.00,1.50,41.81,1.10,0.85,-6.58,7.86,2023-11-28 19:58:52
-89.00,-57.00,-96.00,42.00,-53.00,-1.87,42.81,0.39,0.57,-6.72,7.55,2023-11-28 19:58:53
-91.00,-57.00,-95.00,43.00,320.00,-3.12,43.75,0.11,0.30,-6.54,6.96,2023-11-28 19:58:53
-82.00,-57.00,-95.00,55.00,-5.00,-3.69,44.56,-0.01,0.24,-6.80,7.16,2023-11-28 19:58:53
-100.00,-57.00,-95.00,66.00,-58.00,-3.62,45.69,-0.05,-0.05,-7.14,6.82,2023-11-28 19:58:53
-96.00,-57.00,-95.00,75.00,324.00,-3.69,46.50,0.26,-0.15,-7.07,7.02,2023-11-28 19:58:53
-81.00,-57.00,-95.00,80.00,0.00,-3.44,47.06,0.05,-0.33,-7.26,6.99,2023-11-28 19:58:53
-105.00,-57.00,-95.00,84.00,-44.00,-2.44,47.06,-0.18,-0.26,-7.14,6.88,2023-11-28 19:58:53
-106.00,-57.00,-95.00,81.00,333.00,-1.56,47.00,-0.17,-0.17,-7.03,6.67,2023-11-28 19:58:53
-106.00,-57.00,-95.00,74.00,10.00,-0.81,46.69,-0.29,-0.35,-6.92,6.31,2023-11-28 19:58:53
-101.00,-57.00,-95.00,63.00,-5.00,1.87,44.56,-0.86,-0.59,-6.91,6.97,2023-11-28 19:58:53
-87.00,-57.00,-95.00,53.00,-8.00,6.37,41.44,-1.20,-0.91,-6.36,7.41,2023-11-28 19:58:53
-106.00,-57.00,-95.00,49.00,-56.00,10.38,39.31,-1.01,-0.91,-5.87,7.75,2023-11-28 19:58:53
-100.00,-57.00,-95.00,50.00,79.00,13.13,37.69,-0.34,-0.41,-5.69,7.97,2023-11-28 19:58:53
-87.00,-57.00,-95.00,60.00,-7.00,13.44,37.13,0.24,-0.05,-5.63,7.84,2023-11-28 19:58:53
-89.00,-57.00,-95.00,65.00,10.00,11.63,36.94,0.92,0.22,-5.34,7.56,2023-11-28 19:58:53
-101.00,-57.00,-95.00,76.00,-9.00,9.13,37.63,0.61,0.56,-5.99,8.19,2023-11-28 19:58:53
-84.00,-57.00,-95.00,80.00,0.00,6.44,38.25,0.60,0.57,-5.83,7.78,2023-11-28 19:58:53
-102.00,-57.00,-95.00,79.00,-38.00,3.81,39.38,0.49,0.50,-5.95,7.69,2023-11-28 19:58:53
-90.00,-57.00,-95.00,71.00,343.00,1.25,40.63,1.04,0.69,-6.18,7.25,2023-11-28 19:58:54
-80.00,-57.00,-95.00,57.00,11.00,-3.75,41.63,1.55,1.12,-6.51,7.35,2023-11-28 19:58:54
-101.00,-57.00,-95.00,47.00,-38.00,-11.00,41.81,2.48,1.63,-6.46,7.73,2023-11-28 19:58:54
-79.00,-57.00,-95.00,44.00,323.00,-19.44,42.63,1.64,1.18,-5.92,7.03,2023-11-28 19:58:54
-69.00,-57.00,-95.00,44.00,-12.00,-22.44,43.25,0.17,0.52,-6.17,6.91,2023-11-28 19:58:54
-96.00,-57.00,-95.00,59.00,-60.00,-21.94,43.81,-0.58,-0.07,-6.33,6.92,2023-11-28 19:58:54
-98.00,-57.00,-95.00,70.00,310.00,-20.37,44.00,-0.75,-0.23,-6.45,6.92,2023-11-28 19:58:54
-106.00,-57.00,-95.00,71.00,-2.00,-17.69,43.88,-0.85,-0.61,-6.35,6.83,2023-11-28 19:58:54
-106.00,-57.00,-95.00,67.00,2.00,-12.56,43.69,-1.63,-1.19,-6.62,6.88,2023-11-28 19:58:54
-106.00,-57.00,-95.00,62.00,-11.00,-5.81,43.06,-1.99,-1.60,-6.36,6.51,2023-11-28 19:58:54
-106.00,-57.00,-95.00,57.00,-58.00,1.56,41.31,-1.39,-1.12,-6.42,7.57,2023-11-28 19:58:54
-106.00,-57.00,-95.00,53.00,130.00,5.87,39.63,-1.04,-0.84,-6.01,7.67,2023-11-28 19:58:54
-86.00,-57.00,-95.00,51.00,-9.00,9.81,38.06,-0.69,-0.66,-5.79,8.04,2023-11-28 19:58:54
-89.00,-57.00,-95.00,53.00,-7.00,12.06,37.13,-0.34,-0.42,-5.52,8.02,2023-11-28 19:58:54
-101.00,-57.00,-95.00,62.00,-7.00,13.00,36.56,-0.09,0.00,-5.57,6.97,2023-11-28 19:58:54
-87.00,-57.00,-96.00,67.00,-9.00,12.38,36.19,0.24,0.12,-5.37,8.06,2023-11-28 19:58:54
-91.00,-57.00,-95.00,63.00,7.00,12.19,36.44,-0.05,0.10,-5.44,7.70,2023-11-28 19:58:54
-97.00,-57.00,-95.00,60.00,324.00,11.31,37.31,0.30,0.27,-5.48,7.51,2023-11-28 19:58:54
-87.00,-57.00,-95.00,57.00,-2.00,9.63,38.19,0.69,0.58,-6.04,7.66,2023-11-28 19:58:55
-101.00,-57.00,-95.00,50.00,-56.00,5.06,39.06,1.15,0.89,-6.18,7.92,2023-11-28 19:58:55
-94.00,-57.00,-95.00,46.00,316.00,2.12,39.56,0.48,0.63,-6.10,7.57,2023-11-28 19:58:55
-78.00,-57.00,-95.00,45.00,-8.00,0.50,39.94,0.18,0.31,-6.35,7.58,2023-11-28 19:58:55
-89.00,-57.00,-95.00,43.00,-54.00,-0.50,40.13,0.29,0.35,-6.28,7.69,2023-11-28 19:58:55
-100.00,-57.00,-95.00,47.00,17.00,-2.50,40.56,0.56,0.45,-6.22,7.75,2023-11-28 19:58:55
