FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-98.00,-58.00,-96.00,80.00,48.00,-32.44,42.25,2.27,0.85,-6.11,5.97,2023-11-28 18:14:58
-92.00,-58.00,-96.00,80.00,-56.00,-39.06,44.38,2.73,0.96,-5.30,5.35,2023-11-28 18:14:58
-89.00,-57.00,-96.00,79.00,544.00,-48.31,47.88,2.84,1.24,-4.82,4.21,2023-11-28 18:14:58
-98.00,-57.00,-95.00,76.00,-13.00,-56.06,53.13,3.00,1.12,-4.37,3.00,2023-11-28 18:14:58
-102.00,-57.00,-96.00,81.00,-77.00,-63.69,64.94,2.80,0.82,-3.60,1.45,2023-11-28 18:14:58
-98.00,-57.00,-96.00,82.00,324.00,-68.37,82.25,3.09,0.92,-3.15,-0.27,2023-11-28 18:14:58
-95.00,-58.00,-96.00,89.00,-29.00,-70.94,106.62,2.21,0.96,-3.17,-1.03,2023-11-28 18:14:58
-99.00,-57.00,-95.00,87.00,0.00,-70.19,127.94,2.61,1.04,-2.12,-2.51,2023-11-28 18:14:58
-95.00,-57.00,-96.00,89.00,310.00,-66.19,149.50,2.22,1.05,-1.83,-3.62,2023-11-28 18:14:58
-101.00,-57.00,-96.00,88.00,-14.00,-60.94,162.81,2.34,1.14,-1.15,-4.92,2023-11-28 18:14:58
-102.00,-58.00,-96.00,96.00,-61.00,-55.25,171.19,2.21,1.23,-0.79,-5.40,2023-11-28 18:14:59
-98.00,-57.00,-96.00,98.00,0.00,-49.38,178.12,1.80,0.89,-0.17,-6.34,2023-11-28 18:14:59
-101.00,-57.00,-95.00,102.00,-7.00,-44.44,-177.69,1.72,0.86,1.08,-6.95,2023-11-28 18:14:59
-102.00,-58.00,-96.00,101.00,5.00,-40.13,-174.31,0.89,0.54,0.64,-7.37,2023-11-28 18:14:59
-74.00,-57.00,-96.00,105.00,478.00,-38.31,-172.87,0.52,0.21,0.96,-7.93,2023-11-28 18:14:59
-97.00,-57.00,-96.00,106.00,5.00,-37.88,-172.56,-0.15,-0.19,0.82,-7.82,2023-11-28 18:14:59
-102.00,-57.00,-96.00,102.00,-76.00,-38.31,-172.94,-0.06,-0.12,0.56,-7.47,2023-11-28 18:14:59
-78.00,-57.00,-95.00,108.00,455.00,-39.25,-173.62,-0.54,-0.30,0.90,-7.49,2023-11-28 18:14:59
-96.00,-57.00,-96.00,97.00,5.00,-42.13,-175.44,-1.07,-0.77,0.88,-7.64,2023-11-28 18:14:59
-100.00,-58.00,-96.00,95.00,44.00,-46.50,-179.50,-1.76,-1.29,0.47,-6.56,2023-11-28 18:14:59
-95.00,-57.00,-95.00,92.00,-18.00,-51.63,174.87,-1.73,-1.19,-0.59,-5.85,2023-11-28 18:14:59
-101.00,-58.00,-95.00,88.00,-10.00,-57.69,166.87,-2.76,-1.83,-1.06,-5.64,2023-11-28 18:14:59
-101.00,-57.00,-96.00,89.00,-12.00,-63.75,149.00,-2.65,-2.05,-2.06,-3.21,2023-11-28 18:14:59
-88.00,-57.00,-96.00,80.00,21.00,-65.81,130.94,-2.22,-1.61,-3.42,-2.63,2023-11-28 18:14:59
7.00,103.00,51.00,78.00,-11.00,-65.12,114.81,-1.31,-0.94,-3.58,-1.72,2023-11-28 18:14:59
-44.00,102.00,51.00,77.00,-69.00,-64.62,105.81,-1.02,-0.52,-4.37,-0.92,2023-11-28 18:14:59
-3.00,107.00,51.00,75.00,57.00,-63.38,96.31,-1.17,-0.71,-3.96,-0.64,2023-11-28 18:14:59
-75.00,121.00,49.00,73.00,-77.00,-60.69,84.25,-1.87,-0.77,-4.33,0.52,2023-11-28 18:14:59
-19.00,109.00,48.00,73.00,395.00,-57.44,73.06,-2.42,-0.83,-4.81,2.69,2023-11-28 18:15:00
74.00,99.00,43.00,63.00,0.00,-51.44,63.06,-2.39,-1.04,-5.74,3.32,2023-11-28 18:15:00
-67.00,88.00,42.00,57.00,-77.00,-45.69,54.69,-2.80,-0.64,-4.84,3.48,2023-11-28 18:15:00
-36.00,67.00,33.00,47.00,368.00,-39.19,47.19,-2.46,-0.48,-5.95,5.45,2023-11-28 18:15:00
-106.00,-57.00,-96.00,32.00,17.00,-33.44,41.44,-2.36,-0.40,-5.47,5.82,2023-11-28 18:15:00
-101.00,-58.00,-96.00,29.00,-9.00,-26.87,34.81,-2.21,-0.28,-4.81,7.56,2023-11-28 18:15:00
-102.00,-58.00,-96.00,18.00,-57.00,-22.00,30.31,-1.89,-0.13,-4.48,8.28,2023-11-28 18:15:00
188.00,14.00,13.00,16.00,37.00,-16.12,25.69,-1.93,-0.09,-4.22,8.50,2023-11-28 18:15:00
-68.00,11.00,10.00,10.00,-72.00,-10.81,20.06,-1.85,0.29,-3.36,8.78,2023-11-28 18:15:00
319.00,12.00,10.00,10.00,457.00,-6.37,15.31,-1.58,0.33,-2.21,9.80,2023-11-28 18:15:00
63.00,11.00,7.00,10.00,-22.00,-2.87,11.31,-0.97,0.28,-1.55,9.57,2023-11-28 18:15:00
-71.00,12.00,7.00,8.00,-68.00,-0.31,8.63,-0.91,0.12,-1.59,10.20,2023-11-28 18:15:00
393.00,12.00,9.00,8.00,441.00,2.19,4.87,-0.71,0.08,-0.26,9.50,2023-11-28 18:15:00
265.00,11.00,7.00,9.00,11.00,3.12,3.06,-0.16,-0.04,0.07,10.35,2023-11-28 18:15:00
-70.00,9.00,6.00,7.00,-77.00,3.44,3.00,0.14,-0.06,0.06,10.08,2023-11-28 18:15:00
-39.00,8.00,6.00,8.00,347.00,1.81,4.62,0.66,-0.18,-0.53,9.86,2023-11-28 18:15:00
1.00,21.00,7.00,9.00,-6.00,0.63,8.13,0.38,0.01,-1.73,10.05,2023-11-28 18:15:00
-57.00,5.00,6.00,13.00,-56.00,-2.25,13.13,1.01,-0.06,-2.29,9.10,2023-11-28 18:15:00
326.00,8.00,9.00,21.00,97.00,-4.19,18.25,0.58,0.13,-3.40,9.08,2023-11-28 18:15:01
79.00,10.00,11.00,28.00,-26.00,-5.87,24.62,0.52,0.19,-4.11,9.07,2023-11-28 18:15:01
-64.00,11.00,11.00,40.00,-52.00,-8.06,29.25,0.93,0.21,-4.50,8.25,2023-11-28 18:15:01
113.00,21.00,20.00,62.00,97.00,-11.94,33.38,1.37,0.22,-5.36,8.05,2023-11-28 18:15:01
60.00,38.00,29.00,71.00,39.00,-16.19,36.19,1.93,0.45,-5.85,7.32,2023-11-28 18:15:01
-72.00,53.00,33.00,77.00,-68.00,-23.94,38.75,2.86,0.64,-5.56,6.91,2023-11-28 18:15:01
142.00,64.00,39.00,85.00,478.00,-31.87,41.13,3.11,1.02,-5.54,6.23,2023-11-28 18:15:01
-18.00,68.00,43.00,92.00,-2.00,-40.81,44.44,2.52,0.68,-5.12,4.85,2023-11-28 18:15:01
-28.00,77.00,48.00,89.00,503.00,-47.88,49.44,2.35,0.79,-4.89,3.79,2023-11-28 18:15:01
108.00,81.00,52.00,84.00,45.00,-53.50,54.56,2.40,0.71,-4.91,3.00,2023-11-28 18:15:01
-64.00,87.00,57.00,88.00,-77.00,-60.44,62.13,2.49,1.10,-4.29,2.04,2023-11-28 18:15:01
-11.00,101.00,57.00,88.00,342.00,-66.81,73.12,3.22,1.36,-3.69,0.51,2023-11-28 18:15:01
31.00,105.00,59.00,97.00,27.00,-71.87,99.94,2.84,1.18,-2.55,-0.67,2023-11-28 18:15:01
-35.00,122.00,55.00,87.00,-14.00,-72.31,120.06,1.89,0.79,-2.41,-1.51,2023-11-28 18:15:01
-54.00,145.00,59.00,88.00,-17.00,-70.37,138.56,1.60,0.69,-2.36,-2.60,2023-11-28 18:15:01
180.00,145.00,55.00,88.00,19.00,-67.94,149.31,1.62,0.70,-1.99,-3.33,2023-11-28 18:15:01
-30.00,133.00,56.00,86.00,-43.00,-64.06,158.81,1.61,0.66,-1.46,-4.03,2023-11-28 18:15:01
310.00,129.00,54.00,88.00,544.00,-57.81,166.31,2.55,0.68,-1.46,-5.42,2023-11-28 18:15:01
-8.00,116.00,55.00,95.00,11.00,-52.94,170.00,1.78,0.58,-0.78,-5.62,2023-11-28 18:15:02
-68.00,63.00,35.00,112.00,-55.00,-46.50,174.44,2.09,0.78,-0.42,-6.76,2023-11-28 18:15:02
-79.00,-57.00,-96.00,115.00,499.00,-41.19,178.25,2.06,0.66,-0.19,-8.00,2023-11-28 18:15:02
-101.00,-58.00,-96.00,110.00,3.00,-35.38,-179.31,1.30,0.15,0.00,-8.33,2023-11-28 18:15:02
-102.00,-58.00,-96.00,112.00,-77.00,-32.19,-178.44,0.86,0.05,0.12,-8.37,2023-11-28 18:15:02
-101.00,-57.00,-96.00,114.00,441.00,-30.50,-177.69,0.32,-0.02,-0.03,-8.55,2023-11-28 18:15:02
-101.00,-58.00,-95.00,109.00,8.00,-30.12,-177.69,0.00,-0.19,0.24,-8.29,2023-11-28 18:15:02
-102.00,-58.00,-96.00,106.00,-76.00,-31.00,-178.31,-0.74,-0.31,0.05,-8.38,2023-11-28 18:15:02
-84.00,-57.00,-95.00,105.00,431.00,-35.00,-178.87,-1.61,-0.34,-0.03,-8.18,2023-11-28 18:15:02
-102.00,-57.00,-96.00,97.00,-19.00,-39.13,-179.87,-1.38,-0.36,0.57,-7.10,2023-11-28 18:15:02
-101.00,-57.00,-96.00,83.00,-11.00,-45.94,178.87,-2.57,-0.61,-0.52,-7.24,2023-11-28 18:15:02
-97.00,-57.00,-96.00,79.00,6.00,-51.94,176.56,-1.89,-0.45,-0.34,-5.78,2023-11-28 18:15:02
-102.00,-57.00,-96.00,70.00,-24.00,-58.13,171.50,-1.87,-0.98,-0.78,-5.39,2023-11-28 18:15:02
-103.00,-58.00,-96.00,72.00,-62.00,-60.94,164.75,-0.75,-0.80,-1.47,-3.86,2023-11-28 18:15:02
-78.00,-57.00,-96.00,63.00,481.00,-64.12,157.19,-1.43,-0.58,-1.76,-3.85,2023-11-28 18:15:02
-53.00,100.00,35.00,60.00,-4.00,-67.25,149.94,-1.52,-0.45,-2.04,-3.69,2023-11-28 18:15:02
29.00,67.00,31.00,49.00,-60.00,-70.37,136.50,-1.82,-0.58,-2.09,-2.19,2023-11-28 18:15:02
32.00,79.00,28.00,45.00,10.00,-73.56,116.62,-2.31,-0.34,-2.21,-1.44,2023-11-28 18:15:03
26.00,59.00,24.00,36.00,-75.00,-73.87,93.06,-2.54,-0.74,-2.81,-0.13,2023-11-28 18:15:03
26.00,41.00,22.00,33.00,446.00,-69.94,67.37,-2.63,-0.62,-3.08,1.02,2023-11-28 18:15:03
23.00,33.00,19.00,28.00,4.00,-65.00,51.81,-2.98,-0.29,-3.40,2.44,2023-11-28 18:15:03
17.00,22.00,17.00,22.00,-77.00,-57.50,38.63,-2.93,-0.18,-3.41,3.84,2023-11-28 18:15:03
15.00,16.00,17.00,19.00,0.00,-50.75,31.44,-2.85,-0.13,-3.20,5.63,2023-11-28 18:15:03
14.00,16.00,14.00,13.00,-13.00,-40.94,25.50,-3.61,-0.27,-2.89,6.33,2023-11-28 18:15:03
10.00,11.00,13.00,13.00,-77.00,-28.62,23.19,-3.96,-0.62,-3.04,7.72,2023-11-28 18:15:03
10.00,10.00,13.00,13.00,5.00,-19.06,22.44,-3.09,-0.65,-3.32,8.78,2023-11-28 18:15:03
8.00,22.00,12.00,11.00,-11.00,-10.19,21.81,-2.30,-0.36,-3.80,8.88,2023-11-28 18:15:03
8.00,18.00,12.00,11.00,-55.00,-3.94,19.31,-1.77,-0.23,-3.38,8.92,2023-11-28 18:15:03
8.00,14.00,12.00,11.00,149.00,0.38,16.00,-1.39,-0.20,-2.75,9.29,2023-11-28 18:15:03
6.00,11.00,10.00,12.00,-11.00,4.50,11.38,-1.14,0.03,-1.59,9.17,2023-11-28 18:15:03
4.00,9.00,10.00,11.00,-76.00,6.50,7.56,-0.45,-0.12,-0.51,10.13,2023-11-28 18:15:03
6.00,9.00,9.00,11.00,333.00,6.31,6.44,0.56,-0.22,-0.09,10.61,2023-11-28 18:15:03
5.00,9.00,8.00,9.00,8.00,4.06,8.81,0.80,-0.14,-0.84,10.06,2023-11-28 18:15:03
6.00,9.00,8.00,12.00,-62.00,0.38,14.38,1.55,0.04,-2.13,9.78,2023-11-28 18:15:03
10.00,13.00,11.00,17.00,105.00,-5.06,20.19,1.98,0.23,-3.76,8.75,2023-11-28 18:15:03
7.00,20.00,16.00,25.00,-19.00,-10.75,25.44,1.70,0.35,-4.23,8.10,2023-11-28 18:15:04
15.00,34.00,29.00,41.00,421.00,-16.25,28.31,1.44,0.30,-4.48,8.25,2023-11-28 18:15:04
18.00,52.00,32.00,58.00,62.00,-19.56,30.81,1.23,0.19,-4.82,8.13,2023-11-28 18:15:04
24.00,72.00,39.00,71.00,-60.00,-24.62,33.50,1.86,0.34,-5.09,7.51,2023-11-28 18:15:04
27.00,86.00,41.00,80.00,-24.00,-29.94,35.19,2.02,0.50,-4.85,6.73,2023-11-28 18:15:04
23.00,109.00,44.00,88.00,61.00,-35.19,36.63,1.47,0.53,-4.75,6.68,2023-11-28 18:15:04
24.00,97.00,47.00,88.00,-5.00,-39.81,37.81,1.71,0.79,-4.48,6.02,2023-11-28 18:15:04
26.00,120.00,54.00,92.00,584.00,-46.25,39.19,1.88,0.79,-4.12,5.41,2023-11-28 18:15:04
29.00,111.00,59.00,91.00,7.00,-53.63,41.38,2.34,1.06,-3.58,4.28,2023-11-28 18:15:04
28.00,112.00,60.00,91.00,-77.00,-60.56,45.00,2.49,0.98,-3.37,3.33,2023-11-28 18:15:04
269.00,140.00,66.00,96.00,111.00,-68.00,53.25,2.29,0.84,-2.79,2.15,2023-11-28 18:15:04
-6.00,163.00,66.00,88.00,-17.00,-73.44,63.31,2.05,1.06,-2.58,1.88,2023-11-28 18:15:04
-48.00,124.00,67.00,92.00,-75.00,-78.75,88.12,2.12,1.10,-1.64,0.46,2023-11-28 18:15:04
253.00,128.00,69.00,94.00,572.00,-80.06,124.50,2.12,1.07,-1.17,-1.14,2023-11-28 18:15:04
4.00,117.00,71.00,104.00,29.00,-76.44,158.87,1.97,0.85,-0.64,-2.53,2023-11-28 18:15:04
-79.00,129.00,67.00,100.00,-77.00,-72.94,169.00,1.28,0.45,-0.60,-3.13,2023-11-28 18:15:04
387.00,145.00,75.00,106.00,519.00,-67.56,177.44,2.19,0.95,-0.55,-3.44,2023-11-28 18:15:04
51.00,103.00,62.00,101.00,-17.00,-58.50,-175.50,3.10,1.31,0.31,-5.48,2023-11-28 18:15:04
-106.00,-58.00,-96.00,111.00,-54.00,-49.50,-173.44,2.91,1.20,1.23,-6.36,2023-11-28 18:15:05
-105.00,-57.00,-96.00,107.00,-5.00,-42.00,-172.25,1.58,0.46,1.43,-7.48,2023-11-28 18:15:05
-106.00,-58.00,-96.00,109.00,-2.00,-39.19,-172.62,0.60,-0.02,0.78,-7.43,2023-11-28 18:15:05
-106.00,-57.00,-96.00,111.00,0.00,-38.25,-173.31,0.17,-0.11,0.75,-7.29,2023-11-28 18:15:05
-106.00,-57.00,-96.00,114.00,58.00,-38.00,-173.69,0.12,-0.14,0.73,-7.49,2023-11-28 18:15:05
-106.00,-58.00,-96.00,112.00,-1.00,-37.75,-174.12,-0.01,-0.17,0.73,-7.51,2023-11-28 18:15:05
-106.00,-58.00,-96.00,97.00,-72.00,-38.44,-174.87,-0.55,-0.36,0.74,-7.62,2023-11-28 18:15:05
-106.00,-57.00,-95.00,101.00,19.00,-41.44,-176.06,-1.14,-0.32,0.24,-7.59,2023-11-28 18:15:05
-106.00,-58.00,-96.00,94.00,-75.00,-46.44,-178.06,-1.76,-0.69,1.08,-7.25,2023-11-28 18:15:05
-105.00,-58.00,-95.00,81.00,81.00,-51.69,178.44,-1.84,-1.03,-0.47,-5.51,2023-11-28 18:15:05
-106.00,-58.00,-96.00,73.00,5.00,-57.06,173.06,-1.67,-0.92,-0.67,-5.09,2023-11-28 18:15:05
-106.00,-58.00,-96.00,67.00,-77.00,-60.56,167.56,-1.33,-0.92,-0.67,-4.51,2023-11-28 18:15:05
-106.00,-58.00,-96.00,61.00,493.00,-65.37,158.31,-1.11,-0.76,-2.72,-2.09,2023-11-28 18:15:05
-106.00,-57.00,-96.00,63.00,19.00,-66.69,151.69,-0.92,-0.66,-1.18,-3.50,2023-11-28 18:15:05
-105.00,-58.00,-96.00,60.00,-64.00,-69.19,137.94,-1.96,-1.13,-2.48,-2.67,2023-11-28 18:15:05
-106.00,-57.00,-96.00,56.00,544.00,-70.00,116.75,-1.87,-1.11,-2.81,-1.97,2023-11-28 18:15:05
-92.00,-58.00,-96.00,55.00,18.00,-69.37,98.25,-2.38,-0.67,-3.33,-0.46,2023-11-28 18:15:05
-102.00,-57.00,-96.00,48.00,-59.00,-67.44,76.69,-2.22,-0.39,-3.55,1.46,2023-11-28 18:15:05
-96.00,-57.00,-96.00,47.00,42.00,-63.88,63.00,-2.66,-0.60,-3.73,2.25,2023-11-28 18:15:06
-101.00,-57.00,-96.00,39.00,-21.00,-57.06,49.63,-2.87,-0.55,-3.99,3.29,2023-11-28 18:15:06
-47.00,32.00,18.00,37.00,-57.00,-50.44,42.38,-2.87,-0.65,-4.14,4.75,2023-11-28 18:15:06
204.00,23.00,16.00,30.00,496.00,-41.81,35.63,-2.93,-0.39,-4.13,6.04,2023-11-28 18:15:06
-7.00,11.00,13.00,23.00,-1.00,-34.13,31.44,-3.14,-0.53,-3.75,6.76,2023-11-28 18:15:06
-62.00,8.00,11.00,19.00,-77.00,-23.69,27.94,-3.28,-0.42,-4.31,8.36,2023-11-28 18:15:06
139.00,4.00,9.00,15.00,433.00,-14.19,25.44,-3.09,-0.16,-4.14,8.47,2023-11-28 18:15:06
-100.00,-58.00,-96.00,14.00,-11.00,-7.62,22.94,-2.03,-0.07,-3.76,8.93,2023-11-28 18:15:06
-102.00,-58.00,-96.00,12.00,-48.00,-3.31,18.75,-1.22,0.25,-2.93,9.12,2023-11-28 18:15:06
-97.00,-58.00,-96.00,11.00,7.00,-0.38,15.75,-0.92,0.08,-1.84,9.77,2023-11-28 18:15:06
-98.00,-58.00,-96.00,10.00,-52.00,1.25,13.94,-0.26,0.02,-1.49,10.65,2023-11-28 18:15:06
-102.00,-58.00,-96.00,10.00,-44.00,0.69,15.56,0.95,-0.28,-2.04,10.02,2023-11-28 18:15:06
-86.00,-58.00,-96.00,13.00,23.00,-3.31,20.31,1.59,-0.04,-3.27,9.38,2023-11-28 18:15:06
-95.00,-57.00,-96.00,28.00,-23.00,-8.25,24.94,2.39,-0.02,-4.29,8.67,2023-11-28 18:15:06
-102.00,-58.00,-96.00,53.00,-66.00,-17.12,31.12,3.01,0.31,-5.04,7.68,2023-11-28 18:15:06
-90.00,-57.00,-96.00,68.00,57.00,-24.50,36.19,2.25,0.17,-5.44,7.01,2023-11-28 18:15:06
-96.00,-57.00,-96.00,71.00,-16.00,-29.56,40.00,2.02,0.34,-5.22,6.37,2023-11-28 18:15:06
-100.00,-57.00,-96.00,84.00,384.00,-35.81,43.75,2.17,0.60,-5.73,5.74,2023-11-28 18:15:06
-93.00,-57.00,-96.00,84.00,-1.00,-42.63,47.81,2.31,0.53,-5.13,4.80,2023-11-28 18:15:07
-102.00,-58.00,-96.00,83.00,-71.00,-47.00,50.94,1.54,0.51,-5.05,3.51,2023-11-28 18:15:07
-95.00,-57.00,-96.00,78.00,674.00,-51.06,54.13,1.88,0.68,-4.73,3.57,2023-11-28 18:15:07
-96.00,-58.00,-96.00,75.00,21.00,-57.19,58.50,2.18,1.00,-4.52,3.10,2023-11-28 18:15:07
